University name
"852","Barber Tech Academy"
"853","Barclay College"
"854","Bard College"
"855","Bard College at Simon's Rock: The Early College"
"856","Barnard College"
"857","Barnes-Jewish Hospital, Washington University Med Center"
"858","Barnes-Jewish St. Peters Hospital"
"859","Barone Beauty Academy"
"860","Barrett and Company School of Hair Design"
"861","Barry University"
"862","Barstow Community College"
"863","Barton College"
"864","Barton County Community College"
"865","Baruch College of the City University of New York"
"866","Bascom Palmer Eye Institute Residency in Ocular Disease"
"867","Bassett Adult School"
"868","Bassett Adult School"
"869","Bastrop Beauty School Inc"
"870","Bastyr University"
"871","Bates College"
"872","Bates Technical College"
"873","Baton Rouge College"
"874","Baton Rouge Community College"
"875","Baton Rouge General Medical Center - Radiologic Technology"
"876","Baton Rouge General Medical Center School of Nursing"
"877","Baton Rouge School of Computers"
"878","Battle Creek VA Medical Center"
"879","Bauder College"
"880","Bay Area College of Nursing"
"881","Bay Area Medical Academy"
"882","Bay de Noc Community College"
"883","Bay Medical Center, Sacred Heart System Gooding Institute of Nurse Anesthesia"
"884","Bay Mills Community College"
"885","Bay Path University"
"886","Bay Pines VA Healthcare System"
"887","Bay Pines VA Medical Center"
"888","Bay State College"
"889","Bay State School of Technology"
"890","Bayamon Community College"
"891","Baylor College of Dentistry Component of Texas A&M Health Science Center Advanced Education in General Dentistry 12 Months"
"892","Baylor College of Dentistry Component of Texas A&M Health Science Center Predoctoral Internship"
"893","Baylor College of Dentistry of Tx A&M Health Sci Ctr"
"894","Baylor College of Medicine"
"895","Baylor College of Medicine Psychology Internship"
"896","Baylor College of Medicine/Texas Children's Hospital Psychology Internship"
"897","Baylor St. Luke's Medical Center"
"898","Baylor University"
"899","Baylor University Medical Center"
"900","Baylor University Medical Center Dietetic Internship"
"901","Bayonne Medical Center School of Nursing"
"902","Bayshire Beauty Academy"
"903","Baystate Medical Center"
"904","BCI"
"905","BCRI Career Training"
"906","Be'er Yaakov Talmudic Seminary"
"907","Beacon College"
"908","Beacon University"
"909","Beal College"
"910","Beatrice Academy of Beauty"
"911","Beau La Reine College of Beauty"
"912","Beau Monde College of Hair Design"
"913","Beaufort County Community College"
"914","Beaumont Adult School"
"915","Beaumont Health"
"916","Beautiful You School of Nail Technology"
"917","Beauty Academy"
"918","Beauty Academy of South Florida"
"919","Beauty Anatomy Institute of Cosmetology and Wellness"
"920","Beauty and Health Institute"
"921","Beauty and Massage Institute"
"922","Beauty College of America"
"923","Beauty School of Middletown"
"924","Beauty School of Middletown"
"925","Beauty Schools of America"
"926","Beauty Technical College Inc"
"927","Beaver Falls Beauty Academy"
"928","Beck School of Practical Nursing"
"929","Becker College"
"930","Becker Professional Development Corporation"
"931","Beckfield College"
"932","Beckley Beauty Academy"
"933","Bee-Jay's Hairstyling Academy"
"934","Beebe Medical Center"
"935","Behold Beauty Academy"
"936","Beis Medrash Heichal Dovid"
"937","Bel-Rea Institute of Animal Technology"
"938","Belanger School of Nursing at Ellis Medicine"
"939","Belhaven University"
"940","Bell Language School"
"941","Bell Mar Beauty College"
"942","Bella Academy of Cosmetology"
"943","Bella Capelli - A Paul Mitchell Partner School"
"944","Bella Cosmetology College"
"945","Bellarmine University"
"946","Bellasa Professional Institute"
"947","Belle Academy of Cosmetology"
"948","Bellefonte Academy of Beauty"
"949","Bellevue College"
"950","Bellevue Hospital Center"
"951","Bellevue University"
"952","Bellin College"
"953","Bellin College/ Bellin Health School of Radiologic Technology"
"954","Bellingham Beauty School"
"955","Bellingham Technical College"
"956","Bellus Academy"
"957","Bellus Academy - El Cajon"
"958","Bellus Academy - National City"
"959","Belmont Abbey College"
"960","Belmont College"
"961","Belmont Community Adult School"
"962","Belmont Technical College"
"963","Belmont University"
"964","Beloit College"
"965","Bemidji State University"
"966","Ben Franklin Career & Technical Education Center"
"967","Bene's Career Academy"
"968","Benedict College"
"969","Benedictine College"
"970","Benedictine University"
"971","Benefis Healthcare School of Radiologic Technology"
"972","Benjamin Franklin Community Adult School"
"973","Benjamin Franklin Institute of Technology"
"974","Bennett and Bloom Eye Centers Residency in Ocular Disease"
"975","Bennett Career Institute"
"976","Bennett College for Women"
"977","Bennington College"
"978","Bentley University"
"979","Berea College"
"980","Berean Institute"
"981","Bergen Community College"
"982","Bergen County Career Advancement Training"
"983","Bergen County Technical Schools"
"984","Bergin University of Canine Studies"
"985","Berk Trade and Business School"
"986","Berkel Training Institute"
"987","Berkeley Adult School"
"988","Berkeley City College"
"989","Berkeley College"
"990","Berkeley College"
"991","Berkeley Divinity School"
"992","Berklee College of Music"
"993","Berks Career and Technolgy Center"
"994","Berks Technical Institute"
"995","Berkshire Community College"
"996","Berkshire Medical Center Dental General Practice Residency 12 Months"
"997","Berlitz Language Centers"
"998","Berry College"
"999","Best Care College"
"1000","Bestway Beauty School"
"1001","Bet Medrash Gadol Ateret Torah"
"1002","Beth Hamedrash Shaarei Yosher Institute"
"1003","Beth HaTalmud Rabbinical College"
"1004","Beth Israel Deaconess Medical Center"
"1005","Beth Medrash Govoha"
"1006","Beth Medrash Meor Yitzchok"
"1007","Bethany College"
"1008","Bethany College"
"1009","Bethany Global University"
"1010","Bethany Lutheran College"
"1011","Bethany Theological Seminary"
"1012","Bethany University"
"1013","Bethany Village Retirement Center"
"1014","Bethel College"
"1015","Bethel College"
"1016","Bethel College"
"1017","Bethel House Training Institute"
"1018","Bethel University"
"1019","Bethel University"
"1020","Bethesda Christian Counseling Midwest, Inc."
"1021","Bethesda College of Health Sciences"
"1022","Bethesda Memorial Hospital, Inc."
"1023","Bethesda University"
"1024","Bethlehem Area Vocational Technical School"
"1025","Bethlehem College & Seminary"
"1026","Bethune - Cookman University"
"1027","Beulah Heights University"
"1028","Beverly Hills Design Institute"
"1029","Beverly Hospital/Lahey Health"
"1030","Bevill State Community College"
"1031","Bexar County Juvenile Probation Department (BCJPD)"
"1032","Bexley Hall Seabury-Western Theological Seminary Federation, Inc."
"1033","Beyond 21st Century Beauty Academy"
"1034","Beyond Measure Barbering Institute, LLC"
"1035","Beyond The Basics School of Cosmetology"
"1036","Biblical Theological Seminary"
"1037","Bidwell Training Center"
"1038","Big Bend Community College"
"1039","Big Sandy Community and Technical College"
"1040","Big Sky Somatic Institute"
"1041","Bilingual Education Institute"
"1042","Bio Kosmetique Institute of Aesthetics"
"1043","Bio-Chi Institute"
"1044","BioHealth College"
"1045","Biola University"
"1046","BIR Training Center"
"1047","BIR Training Center - Loop Campus"
"1048","BIR Training Center - West Belmont"
"1049","Birmingham School of Massage"
"1050","Birmingham Southern College"
"1051","Birmingham VAMC Residency in Geriatric Optometry"
"1052","Birthingway College of Midwifery"
"1053","Birthwise Midwifery School"
"1054","Bishop State Community College"
"1055","Bismarck State College"
"1056","Bitterroot School of Cosmetology, L.L.C."
"1057","BJ?s Beauty & Barber College"
"1058","BJ's Beauty and Barber College"
"1059","Black Hawk College - Quad-Cities Campus"
"1060","Black Hills Beauty College"
"1061","Black Hills Beauty College"
"1062","Black Hills State University"
"1063","Black River Technical College"
"1064","Blackburn College"
"1065","Blackfeet Community College"
"1066","Blackhawk Technical College"
"1067","Blackstone Career Institute"
"1068","Blackstone Valley Regional Vocational Technical High School"
"1069","Bladen Community College"
"1070","Blades School of Hair Design"
"1071","Blake Austin College"
"1072","Blalock's Professional Beauty College"
"1073","Blanton-Peale Institute"
"1074","Blessing Hospital"
"1075","Blessing-Rieman College of Nursing"
"1076","Blinn College"
"1077","Bloomfield College"
"1078","Bloomington-Normal School of Radiography"
"1079","Bloomsburg University of Pennsylvania"
"1080","Blue Cliff - Houma"
"1081","Blue Cliff Career College"
"1082","Blue Cliff College - Alexandria"
"1083","Blue Cliff College - Fayetteville"
"1084","Blue Cliff College - Gulfport"
"1085","Blue Cliff College - Lafayette"
"1086","Blue Cliff College - Metairie"
"1087","Blue Cliff College - Shreveport"
"1088","Blue Hills Regional Technical School"
"1089","Blue Mountain College"
"1090","Blue Mountain Community College"
"1091","Blue Ridge Community and Technical College"
"1092","Blue Ridge Community College"
"1093","Blue Ridge Community College"
"1094","Blue Ridge Job Corps Center"
"1095","Blue Sky Associates of Western NY Dale Carnegie Training"
"1096","Blue Sky Aviation"
"1097","Blue Sky School of Professional Massage - DePere"
"1098","Blue Sky School of Professional Massage - Grafton"
"1099","Blue Sky School of Professional Massage - Madison"
"1100","Bluedata International Institute"
"1101","Bluefield College"
"1102","Bluefield State College"
"1103","Bluegrass Community and Technical College"
"1104","Bluffton University"
"1105","Blush School of Makeup"
"1106","Bly's School of Cosmetology"
"1107","BMSI Institute"
"1108","Bnos Zion of Bobov Seminary"
"1109","Bob Jones University"
"1110","Boca Beauty Academy"
"1111","Body Therapy Institute"
"1112","Boise Barber College"
"1113","Boise Bible College"
"1114","Boise State University"
"1115","Boise VA Medical Center"
"1116","Bold Beauty Academy"
"1117","Bon Secours Maryview Medical Center"
"1118","Bon Secours Memorial College of Nursing"
"1119","Bon Secours St. Francis Hospital and Roper Hospital"
"1120","Bon Secours St. Mary's Hospital"
"1121","Bond-Wroten Eye Clinic Residency in Framily Practice"
"1122","Bonnie Joseph Academy of Cosmetology & Barbering"
"1123","Booker Institute of Cosmetology"
"1124","Boone County Career and Technical"
"1125","Boonslick Technical Education Center"
"1126","Border Institute of Technology"
"1127","Boricua College"
"1128","Borner's Barber College"
"1129","Borough of Manhattan Community College of the City University of New York"
"1130","Bos-Man's Barber College"
"1131","Bossier Parish Community College"
"1132","Boston Academy of English dba Stafford House International"
"1133","Boston Architectural College"
"1134","Boston Baptist College"
"1135","Boston College"
"1136","Boston Graduate School of Psychoanalysis Inc"
"1137","Boston International Academy"
"1138","Boston Medical Center Dental General Practice Residency 12 Months"
"1139","Boston School of Modern Language"
"1140","Boston University"
